Id,_labkeyurl_Id,avgKinship,birth,death,gender,geographic_origin,lsid,species
m01042,/study/mGAP/participant.view?participantId=m01042,0.0009244388128443526,2000-06-01 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01042,RHESUS MACAQUE
m01043,/study/mGAP/participant.view?participantId=m01043,0.0013657614547687457,2007-07-01 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01043,RHESUS MACAQUE
m01044,/study/mGAP/participant.view?participantId=m01044,0.0002091673123278237,2014-07-07 07:00:00.000,,f,INDIA,urn:lsid:labkey.com:Study.Data-5:1000.m01044,RHESUS MACAQUE
m01045,/study/mGAP/participant.view?participantId=m01045,0.0021488410382231407,2000-04-15 00:00:00.000,2016-12-18 08:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01045,RHESUS MACAQUE
m01046,/study/mGAP/participant.view?participantId=m01046,9.752173725895316e-05,2014-05-17 07:00:00.000,,m,INDIA,urn:lsid:labkey.com:Study.Data-5:1000.m01046,RHESUS MACAQUE
m01047,/study/mGAP/participant.view?participantId=m01047,0.0009694795634792527,2009-03-05 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01047,RHESUS MACAQUE
m01048,/study/mGAP/participant.view?participantId=m01048,0.0016886393229166667,2008-03-25 00:00:00.000,2017-04-19 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01048,RHESUS MACAQUE
m01049,/study/mGAP/participant.view?participantId=m01049,0.00025826446280991736,2014-06-29 07:00:00.000,,m,INDIA,urn:lsid:labkey.com:Study.Data-5:1000.m01049,RHESUS MACAQUE
m01050,/study/mGAP/participant.view?participantId=m01050,0.0004987900578942837,2014-06-19 12:49:27.000,2019-04-26 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01050,RHESUS MACAQUE
m01051,/study/mGAP/participant.view?participantId=m01051,0.00020996672504685097,2014-03-23 07:00:00.000,2019-06-27 09:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01051,RHESUS MACAQUE
m01052,/study/mGAP/participant.view?participantId=m01052,0.0008158197744490358,2008-08-30 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01052,RHESUS MACAQUE
m01053,/study/mGAP/participant.view?participantId=m01053,0.0003981577134986226,2014-04-19 07:00:00.000,,f,INDIA,urn:lsid:labkey.com:Study.Data-5:1000.m01053,RHESUS MACAQUE
m01054,/study/mGAP/participant.view?participantId=m01054,0.00010761019283746557,2014-06-07 07:00:00.000,,f,INDIA,urn:lsid:labkey.com:Study.Data-5:1000.m01054,RHESUS MACAQUE
m01055,/study/mGAP/participant.view?participantId=m01055,0.0007462935014204545,2014-06-19 12:49:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01055,RHESUS MACAQUE
m01056,/study/mGAP/participant.view?participantId=m01056,0.0019581377013655732,2008-03-01 00:00:00.000,2018-09-05 11:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01056,RHESUS MACAQUE
m01057,/study/mGAP/participant.view?participantId=m01057,0.0007529350680096419,2010-05-05 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01057,RHESUS MACAQUE
m01058,/study/mGAP/participant.view?participantId=m01058,0.00012240659435261707,2015-03-30 08:00:00.000,,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01058,RHESUS MACAQUE
m01059,/study/mGAP/participant.view?participantId=m01059,0.0006036567785750896,2013-05-03 07:00:00.000,2019-08-20 09:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01059,RHESUS MACAQUE
m01060,/study/mGAP/participant.view?participantId=m01060,0.00034065351670110194,2014-06-07 07:00:00.000,,m,INDIA,urn:lsid:labkey.com:Study.Data-5:1000.m01060,RHESUS MACAQUE
m01061,/study/mGAP/participant.view?participantId=m01061,0.00017150374483471074,2000-05-01 00:00:00.000,,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01061,RHESUS MACAQUE
m01062,/study/mGAP/participant.view?participantId=m01062,0.0031024417929741304,2006-03-15 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01062,RHESUS MACAQUE
m01063,/study/mGAP/participant.view?participantId=m01063,0.00035183488830061984,2014-04-10 07:00:00.000,,f,INDIA,urn:lsid:labkey.com:Study.Data-5:1000.m01063,RHESUS MACAQUE
m01064,/study/mGAP/participant.view?participantId=m01064,0.002096381069214876,2009-03-10 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01064,RHESUS MACAQUE
m01065,/study/mGAP/participant.view?participantId=m01065,0.0043963702913815,2001-05-15 00:00:00.000,,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01065,RHESUS MACAQUE
m01066,/study/mGAP/participant.view?participantId=m01066,0.0003821843254993113,2014-06-07 07:00:00.000,,m,INDIA,urn:lsid:labkey.com:Study.Data-5:1000.m01066,RHESUS MACAQUE
m01067,/study/mGAP/participant.view?participantId=m01067,0.0006887472693913567,2008-04-10 07:00:00.000,2017-08-03 10:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01067,RHESUS MACAQUE
m01068,/study/mGAP/participant.view?participantId=m01068,0.00024212293388429753,2006-03-07 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01068,RHESUS MACAQUE
m01069,/study/mGAP/participant.view?participantId=m01069,0.001200442143379821,2011-04-01 07:00:00.000,2018-02-22 10:15:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01069,RHESUS MACAQUE
m01070,/study/mGAP/participant.view?participantId=m01070,0.0008141383651859504,2011-01-27 07:00:00.000,2018-08-03 09:07:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01070,RHESUS MACAQUE
m01071,/study/mGAP/participant.view?participantId=m01071,0.0014431535705061982,2010-05-23 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01071,RHESUS MACAQUE
m01072,/study/mGAP/participant.view?participantId=m01072,0.00104588910567859,2010-11-15 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01072,RHESUS MACAQUE
m01073,/study/mGAP/participant.view?participantId=m01073,0.0012598799608298898,2009-05-21 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01073,RHESUS MACAQUE
m01074,/study/mGAP/participant.view?participantId=m01074,0.00023674242424242425,2009-10-13 13:00:00.000,2013-07-24 13:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01074,RHESUS MACAQUE
m01075,/study/mGAP/participant.view?participantId=m01075,0.0009534641402483644,2011-04-30 07:00:00.000,,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01075,RHESUS MACAQUE
m01076,/study/mGAP/participant.view?participantId=m01076,0.0008399479973743112,2011-05-05 07:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01076,RHESUS MACAQUE
m01077,/study/mGAP/participant.view?participantId=m01077,0.0010303675964187327,2010-04-30 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01077,RHESUS MACAQUE
m01078,/study/mGAP/participant.view?participantId=m01078,0.0008309524578168044,2011-07-29 07:00:00.000,,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01078,RHESUS MACAQUE
m01079,/study/mGAP/participant.view?participantId=m01079,0.0020068828067832086,2010-04-19 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01079,RHESUS MACAQUE
m01080,/study/mGAP/participant.view?participantId=m01080,0.0006435593954459367,2011-04-04 07:00:00.000,2018-04-08 18:45:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01080,RHESUS MACAQUE
m01081,/study/mGAP/participant.view?participantId=m01081,0.0009612616757059229,2011-06-05 07:00:00.000,,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01081,RHESUS MACAQUE
m01082,/study/mGAP/participant.view?participantId=m01082,0.00047041627657971766,2010-05-04 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01082,RHESUS MACAQUE
m01083,/study/mGAP/participant.view?participantId=m01083,0.0006813333054219396,2011-04-12 00:00:00.000,2018-11-30 15:40:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01083,RHESUS MACAQUE
m01084,/study/mGAP/participant.view?participantId=m01084,0.0006850061337809918,2011-05-05 07:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01084,RHESUS MACAQUE
m01085,/study/mGAP/participant.view?participantId=m01085,0.0011653427250129132,2010-03-31 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01085,RHESUS MACAQUE
m01086,/study/mGAP/participant.view?participantId=m01086,0.0008279732107787749,2011-06-15 07:00:00.000,2018-01-05 07:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01086,RHESUS MACAQUE
m01087,/study/mGAP/participant.view?participantId=m01087,0.0019189713743435778,2009-03-15 00:00:00.000,2017-10-18 11:41:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01087,RHESUS MACAQUE
m01088,/study/mGAP/participant.view?participantId=m01088,0.0012794683787448347,2010-03-28 00:00:00.000,,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01088,RHESUS MACAQUE
m01089,/study/mGAP/participant.view?participantId=m01089,0.0017928866972279614,2012-01-20 07:00:00.000,2018-06-11 10:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01089,RHESUS MACAQUE
m01090,/study/mGAP/participant.view?participantId=m01090,0.002100747478894951,2009-02-15 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01090,RHESUS MACAQUE
m01091,/study/mGAP/participant.view?participantId=m01091,0.0020692052920002584,2009-05-19 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01091,RHESUS MACAQUE
m01092,/study/mGAP/participant.view?participantId=m01092,0.0020336645037017905,2012-01-22 07:00:00.000,,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01092,RHESUS MACAQUE
m01093,/study/mGAP/participant.view?participantId=m01093,0.0009375538050964187,2010-06-28 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01093,RHESUS MACAQUE
m01094,/study/mGAP/participant.view?participantId=m01094,0.0004734848484848485,2011-05-13 07:00:00.000,,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01094,RHESUS MACAQUE
m01095,/study/mGAP/participant.view?participantId=m01095,0.0005163607846935262,2010-06-05 00:00:00.000,,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01095,RHESUS MACAQUE
m01096,/study/mGAP/participant.view?participantId=m01096,0.0015412638010072314,2011-04-12 07:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01096,RHESUS MACAQUE
m01097,/study/mGAP/participant.view?participantId=m01097,0.001337476998321281,2011-04-04 07:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01097,RHESUS MACAQUE
m01098,/study/mGAP/participant.view?participantId=m01098,0.0011274689813619147,2011-05-23 07:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01098,RHESUS MACAQUE
m01099,/study/mGAP/participant.view?participantId=m01099,0.00044456460915977963,2010-05-04 00:00:00.000,2017-05-15 15:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01099,RHESUS MACAQUE
m01100,/study/mGAP/participant.view?participantId=m01100,0.00056428094869146,2011-04-22 07:00:00.000,2018-07-16 09:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01100,RHESUS MACAQUE
m01101,/study/mGAP/participant.view?participantId=m01101,0.0018713244393508952,2010-03-28 00:00:00.000,2017-12-13 11:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01101,RHESUS MACAQUE
m01102,/study/mGAP/participant.view?participantId=m01102,0.0005005240111968406,2011-05-25 07:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01102,RHESUS MACAQUE
m01103,/study/mGAP/participant.view?participantId=m01103,0.0010690505182775912,2011-05-13 07:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01103,RHESUS MACAQUE
m01104,/study/mGAP/participant.view?participantId=m01104,0.0012634109202823692,2011-01-26 07:00:00.000,2018-05-25 09:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01104,RHESUS MACAQUE
m01105,/study/mGAP/participant.view?participantId=m01105,0.0009387307915805785,2010-04-11 00:00:00.000,2017-04-12 10:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01105,RHESUS MACAQUE
m01106,/study/mGAP/participant.view?participantId=m01106,0.0006911012423596763,2011-03-24 00:00:00.000,2018-12-04 10:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01106,RHESUS MACAQUE
m01107,/study/mGAP/participant.view?participantId=m01107,0.0009789164729683195,2009-05-05 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01107,RHESUS MACAQUE
m01108,/study/mGAP/participant.view?participantId=m01108,0.00047550253960055097,2009-04-01 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01108,RHESUS MACAQUE
m01109,/study/mGAP/participant.view?participantId=m01109,0.000850120523415978,2011-04-01 07:00:00.000,2017-02-08 10:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01109,RHESUS MACAQUE
m01110,/study/mGAP/participant.view?participantId=m01110,0.0013962422520661156,2010-04-01 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01110,RHESUS MACAQUE
m01111,/study/mGAP/participant.view?participantId=m01111,0.0009002265194559229,2010-05-18 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01111,RHESUS MACAQUE
m01112,/study/mGAP/participant.view?participantId=m01112,0.0014891506226594783,2010-05-15 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01112,RHESUS MACAQUE
m01113,/study/mGAP/participant.view?participantId=m01113,0.0002850601454382368,2011-07-03 07:00:00.000,2019-07-25 09:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01113,RHESUS MACAQUE
m01114,/study/mGAP/participant.view?participantId=m01114,0.0010113676717458677,2010-06-01 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01114,RHESUS MACAQUE
m01115,/study/mGAP/participant.view?participantId=m01115,0.0006369178288567493,2010-03-24 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01115,RHESUS MACAQUE
m01116,/study/mGAP/participant.view?participantId=m01116,0.001261550861285081,2011-07-12 07:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01116,RHESUS MACAQUE
m01117,/study/mGAP/participant.view?participantId=m01117,0.0013083465828383264,2010-04-28 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01117,RHESUS MACAQUE
m01118,/study/mGAP/participant.view?participantId=m01118,0.0009286843712336433,2011-03-13 00:00:00.000,,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01118,RHESUS MACAQUE
m01119,/study/mGAP/participant.view?participantId=m01119,0.0003847056691430276,2010-05-15 00:00:00.000,2019-08-16 14:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01119,RHESUS MACAQUE
m01120,/study/mGAP/participant.view?participantId=m01120,0.0013545958463810693,2011-03-18 07:00:00.000,,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01120,RHESUS MACAQUE
m01121,/study/mGAP/participant.view?participantId=m01121,0.0001898941586497073,2014-04-01 07:00:00.000,,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01121,RHESUS MACAQUE
m01122,/study/mGAP/participant.view?participantId=m01122,0.0009321391674141466,2006-05-24 00:00:00.000,2019-07-26 09:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01122,RHESUS MACAQUE
m01123,/study/mGAP/participant.view?participantId=m01123,0.001150966675813533,2011-03-31 07:00:00.000,2018-12-05 10:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01123,RHESUS MACAQUE
m01124,/study/mGAP/participant.view?participantId=m01124,0.0010673586002066116,2009-04-20 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01124,RHESUS MACAQUE
m01125,/study/mGAP/participant.view?participantId=m01125,0.00036721978305785126,2011-06-15 07:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01125,RHESUS MACAQUE
m01126,/study/mGAP/participant.view?participantId=m01126,0.000977193028473657,2010-04-18 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01126,RHESUS MACAQUE
m01127,/study/mGAP/participant.view?participantId=m01127,0.002333438757694129,2009-05-29 00:00:00.000,2016-09-02 09:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01127,RHESUS MACAQUE
m01128,/study/mGAP/participant.view?participantId=m01128,0.0012355678337664644,2010-06-03 00:00:00.000,,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01128,RHESUS MACAQUE
m01129,/study/mGAP/participant.view?participantId=m01129,0.0006697893799500689,2010-06-02 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01129,RHESUS MACAQUE
m01130,/study/mGAP/participant.view?participantId=m01130,0.00043559893163762174,2006-03-01 00:00:00.000,2019-09-09 11:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01130,RHESUS MACAQUE
m01131,/study/mGAP/participant.view?participantId=m01131,0.0013771582569300964,2009-04-01 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01131,RHESUS MACAQUE
m01132,/study/mGAP/participant.view?participantId=m01132,0.0015000929188794022,2010-05-10 00:00:00.000,,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01132,RHESUS MACAQUE
m01133,/study/mGAP/participant.view?participantId=m01133,0.00039630816330922866,2011-01-21 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01133,RHESUS MACAQUE
m01134,/study/mGAP/participant.view?participantId=m01134,0.0004070691825929752,2011-01-26 07:00:00.000,2016-09-28 10:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01134,RHESUS MACAQUE
m01135,/study/mGAP/participant.view?participantId=m01135,0.0009962349883780991,2011-01-26 07:00:00.000,2018-05-18 09:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01135,RHESUS MACAQUE
m01136,/study/mGAP/participant.view?participantId=m01136,0.0015603477961432506,2009-09-01 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01136,RHESUS MACAQUE
m01137,/study/mGAP/participant.view?participantId=m01137,0.00159428599123784,2010-04-25 00:00:00.000,2017-01-20 11:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01137,RHESUS MACAQUE
m01138,/study/mGAP/participant.view?participantId=m01138,0.00010761019283746557,2014-05-24 07:00:00.000,2019-03-07 10:00:00.000,m,INDIA,urn:lsid:labkey.com:Study.Data-5:1000.m01138,RHESUS MACAQUE
m01139,/study/mGAP/participant.view?participantId=m01139,0.0015005947144563533,2011-04-04 07:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01139,RHESUS MACAQUE
m01140,/study/mGAP/participant.view?participantId=m01140,0.0012646824860375774,2010-05-10 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01140,RHESUS MACAQUE
m01141,/study/mGAP/participant.view?participantId=m01141,0.0001644838611613292,2014-06-05 03:00:00.000,,f,INDIA,urn:lsid:labkey.com:Study.Data-5:1000.m01141,RHESUS MACAQUE
m01142,/study/mGAP/participant.view?participantId=m01142,0.0,2014-04-28 07:00:00.000,2019-03-07 09:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01142,RHESUS MACAQUE
m01143,/study/mGAP/participant.view?participantId=m01143,0.00045843627867119425,2010-04-17 00:00:00.000,2019-07-12 11:15:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01143,RHESUS MACAQUE
m01144,/study/mGAP/participant.view?participantId=m01144,0.0003712972005208333,2014-04-12 07:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01144,RHESUS MACAQUE
m01145,/study/mGAP/participant.view?participantId=m01145,0.0015216753830922865,2011-02-08 07:00:00.000,,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01145,RHESUS MACAQUE
m01146,/study/mGAP/participant.view?participantId=m01146,0.00035006940857438016,2010-03-24 00:00:00.000,,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01146,RHESUS MACAQUE
m01147,/study/mGAP/participant.view?participantId=m01147,0.0011536148954028925,2009-06-03 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01147,RHESUS MACAQUE
m01148,/study/mGAP/participant.view?participantId=m01148,0.0011223406831095042,2011-01-26 07:00:00.000,2019-02-01 09:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01148,RHESUS MACAQUE
m01149,/study/mGAP/participant.view?participantId=m01149,0.0012058121442137999,2010-05-23 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01149,RHESUS MACAQUE
m01150,/study/mGAP/participant.view?participantId=m01150,0.0013188711539444517,2009-02-01 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01150,RHESUS MACAQUE
m01151,/study/mGAP/participant.view?participantId=m01151,0.0015964980952995868,2010-05-26 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01151,RHESUS MACAQUE
m01152,/study/mGAP/participant.view?participantId=m01152,0.0017198977719982136,2010-06-25 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01152,RHESUS MACAQUE
m01153,/study/mGAP/participant.view?participantId=m01153,0.0018626651816460054,2012-01-22 07:00:00.000,2017-09-08 10:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01153,RHESUS MACAQUE
m01154,/study/mGAP/participant.view?participantId=m01154,0.00027844137396694214,2010-07-08 00:00:00.000,2018-08-30 12:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01154,RHESUS MACAQUE
m01155,/study/mGAP/participant.view?participantId=m01155,0.0014671977229683195,2009-04-26 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01155,RHESUS MACAQUE
m01156,/study/mGAP/participant.view?participantId=m01156,0.0012905026270338326,2011-04-23 07:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01156,RHESUS MACAQUE
m01157,/study/mGAP/participant.view?participantId=m01157,0.00046425811515366736,2014-03-31 07:00:00.000,,m,INDIA,urn:lsid:labkey.com:Study.Data-5:1000.m01157,RHESUS MACAQUE
m01158,/study/mGAP/participant.view?participantId=m01158,0.0005014120054639076,2011-04-23 07:00:00.000,2016-10-20 10:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01158,RHESUS MACAQUE
m01159,/study/mGAP/participant.view?participantId=m01159,0.0005022369468836088,2010-06-20 00:00:00.000,2017-11-13 08:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01159,RHESUS MACAQUE
m01160,/study/mGAP/participant.view?participantId=m01160,0.00032350314221763084,2009-05-20 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01160,RHESUS MACAQUE
m01161,/study/mGAP/participant.view?participantId=m01161,0.000724590185916785,2009-02-08 00:00:00.000,2017-10-19 11:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01161,RHESUS MACAQUE
m01162,/study/mGAP/participant.view?participantId=m01162,0.0016908251549586776,2010-03-14 00:00:00.000,,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01162,RHESUS MACAQUE
m01163,/study/mGAP/participant.view?participantId=m01163,0.0011667981949062716,2008-02-01 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01163,RHESUS MACAQUE
m01164,/study/mGAP/participant.view?participantId=m01164,0.0007110784861667097,2011-05-24 07:00:00.000,2017-09-15 10:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01164,RHESUS MACAQUE
m01165,/study/mGAP/participant.view?participantId=m01165,0.0003013085399449036,1994-05-01 00:00:00.000,2003-08-25 14:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01165,RHESUS MACAQUE
m01166,/study/mGAP/participant.view?participantId=m01166,0.0003430074896694215,1995-04-01 00:00:00.000,2010-09-29 09:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01166,RHESUS MACAQUE
m01167,/study/mGAP/participant.view?participantId=m01167,0.001889904011707989,1998-03-15 00:00:00.000,2005-06-09 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01167,RHESUS MACAQUE
m01168,/study/mGAP/participant.view?participantId=m01168,0.00043044077134986227,1991-04-03 06:30:00.000,2011-10-11 12:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01168,RHESUS MACAQUE
m01169,/study/mGAP/participant.view?participantId=m01169,0.0026291513574353267,2007-04-01 00:00:00.000,2012-08-28 09:15:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01169,RHESUS MACAQUE
m01170,/study/mGAP/participant.view?participantId=m01170,0.0,1992-07-07 00:00:00.000,2007-10-22 09:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01170,RHESUS MACAQUE
m01171,/study/mGAP/participant.view?participantId=m01171,0.00033897210743801654,1999-03-30 00:00:00.000,2011-04-18 15:45:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01171,RHESUS MACAQUE
m01172,/study/mGAP/participant.view?participantId=m01172,0.0001721763085399449,1992-04-01 00:00:00.000,2010-03-01 09:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01172,RHESUS MACAQUE
m01173,/study/mGAP/participant.view?participantId=m01173,0.00442058258476993,2003-01-01 00:00:00.000,2013-02-20 09:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01173,RHESUS MACAQUE
m01174,/study/mGAP/participant.view?participantId=m01174,0.002349601304235537,2000-05-01 00:00:00.000,2008-08-28 13:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01174,RHESUS MACAQUE
m01175,/study/mGAP/participant.view?participantId=m01175,0.0016087723829201102,2005-04-11 00:00:00.000,,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01175,RHESUS MACAQUE
m01176,/study/mGAP/participant.view?participantId=m01176,0.006162522581326403,2001-04-01 00:00:00.000,2011-04-22 10:30:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m01176,RHESUS MACAQUE
m01177,/study/mGAP/participant.view?participantId=m01177,6.053073347107438e-05,1994-04-01 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01177,RHESUS MACAQUE
m01178,/study/mGAP/participant.view?participantId=m01178,0.0,1978-07-01 00:00:00.000,2007-10-01 15:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01178,RHESUS MACAQUE
m01179,/study/mGAP/participant.view?participantId=m01179,0.0018576209538567494,1985-05-29 07:30:00.000,2003-11-07 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m01179,RHESUS MACAQUE
